ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Leopard,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2007,2,1,314,0.6,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2010,3,1,324,0.9,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Lion,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2001,57,21,339,16.8,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2002,116,20,326,35.6,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2003,96,14,318,30.2,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2004,120,22,331,36.3,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2005,27,7,307,8.8,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2006,142,23,329,43.1,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2007,106,31,314,33.8,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2008,63,22,314,20.1,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2009,156,25,324,48.1,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2010,82,17,324,25.3,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2011,56,11,330,17,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2012,105,26,324,32.4,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2013,138,21,325,42.5,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2014,81,16,324,25,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2015,56,9,309,18.1,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2016,37,10,309,12,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2017,22,5,309,7.1,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2018,12,6,309,3.9,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2019,54,8,328,16.5,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2020,54,8,328,16.5,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2021,17,4,328,5.2,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2022,27,10,314,8.6,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2023,30,7,327,9.2,,,,,,,,,,,,,,,,,,
10,Puros,Ostrich,2024,31,9,307,10.1,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Porcupine,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Scrub hare,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Slender Mongoose,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2022,1,1,314,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Spotted Hyaena,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2001,607,61,339,179.1,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2002,1425,47,326,437.8,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2003,180,41,318,56.6,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2004,133,29,331,40.2,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2005,789,66,307,257,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2006,745,71,329,226.3,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2007,369,49,314,117.5,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2008,873,41,314,278,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2009,994,110,324,306.8,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2010,529,44,324,163.3,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2011,681,32,330,206.4,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2012,196,48,324,60.5,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2013,134,35,325,41.2,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2014,56,19,324,17.3,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2015,83,18,309,26.9,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2016,414,30,309,134,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2017,161,9,309,52.1,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2018,221,22,309,71.5,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2019,56,11,328,17.1,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2020,481,23,328,146.6,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2021,90,12,328,27.4,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2022,85,13,314,27.1,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2023,110,27,327,33.6,,,,,,,,,,,,,,,,,,
10,Puros,Springbok,2024,132,19,307,43.1,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2003,3,3,318,0.9,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2006,2,2,329,0.6,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2007,3,2,314,1,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2009,1,1,324,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2010,1,1,324,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2013,2,2,325,0.6,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2014,4,3,324,1.2,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2015,2,2,309,0.6,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2016,1,1,309,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2020,1,1,328,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2023,1,1,327,0.3,,,,,,,,,,,,,,,,,,
10,Puros,Steenbok,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Vervet Monkey,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Warthog,2024,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2001,,,339,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2002,,,326,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2003,,,318,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2004,,,331,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2005,,,307,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2006,,,329,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2007,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2008,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2009,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2010,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2011,,,330,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2012,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2013,,,325,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2014,,,324,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2015,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2016,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2017,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2018,,,309,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2019,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2020,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2021,,,328,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2022,,,314,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2023,,,327,,,,,,,,,,,,,,,,,,,
10,Puros,Wildebeest,2024,,,307,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2001,,,268,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2002,,,302,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2003,,,287,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2004,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2005,,,251,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2006,,,276,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2007,,,259,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2008,,,308,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2009,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2010,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2011,,,282,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2012,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2013,,,312,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2014,,,312,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2015,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2016,,,355,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2017,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2018,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2019,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2020,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2021,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2022,,,294,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2023,,,273,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Aardwolf,2024,,,293,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2001,,,268,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2002,,,302,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2003,,,287,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2004,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2005,,,251,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2006,,,276,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2007,,,259,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2008,,,308,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2009,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2010,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2011,,,282,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2012,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2013,,,312,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2014,,,312,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2015,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2016,,,355,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2017,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2018,,,291,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2019,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2020,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2021,,,281,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2022,,,294,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2023,,,273,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Antbear,2024,,,293,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2001,,,268,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2002,,,302,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2003,,,287,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2004,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2005,,,251,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2006,,,276,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2007,,,259,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2008,,,308,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2009,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2010,,,283,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2011,,,282,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2012,,,286,,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2013,25,2,312,8,,,,,,,,,,,,,,,,,,
11,Marienfluss,Baboon,2014,,,312,,,,,,,,,,,,,,,,,,,
